uniqueid,ts,speed
it_350317177108853,1/31/2023 2:30,0
it_350317177108853,1/31/2023 2:30,0
it_350317177108853,1/31/2023 2:30,0
it_350317177108853,1/31/2023 2:30,0
it_350317177108853,1/31/2023 2:30,0
it_350317177108853,1/31/2023 2:30,0
it_350317177108853,1/31/2023 2:30,0
it_350317177108853,1/31/2023 2:30,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:31,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:32,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:33,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:34,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:35,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:36,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:37,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:38,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:39,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:40,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:41,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:42,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:43,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:44,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:45,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:46,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:47,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:48,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:49,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:50,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:51,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
it_350317177108853,1/31/2023 2:52,0
